Waktu ,SKU,Nama Barang,Jumlah Keluar,Harga Jual,Total,Catatan
2018-01-03 9:46:13,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp110,000","Rp110,000",Pesanan ID-20180103-281889
2018-01-03 9:09:45,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20180103-082704
2018-01-03 8:24:30,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20180103-448394
2018-01-03 7:47:38,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20180103-784881
2018-01-03 7:47:38,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20180103-784881
2018-01-03 7:36:33,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20180103-607160
2018-01-03 4:10:59,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20180103-909055
2018-01-03 4:10:59,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20180103-909055
2018-01-03 3:46:33,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20180103-682889
2018-01-03 2:44:35,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20180103-997769
2018-01-03 2:44:35,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20180103-997769
2018-01-03 2:31:45,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,"Rp110,000","Rp110,000",Pesanan ID-20180103-436879
2018-01-03 1:44:37,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20180103-289144
2018-01-03 1:34:15,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20180103-714338
2018-01-03 0:34:29,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20180103-604954
2018-01-02 22:14:11,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp0,Rp0,Barang Rusak
2018-01-02 21:51:03,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20180102-427280
2018-01-02 19:56:00,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp115,000","Rp115,000",Pesanan ID-20180102-180156
2018-01-02 19:27:00,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20180102-093912
2018-01-02 15:06:43,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20180102-418554
2018-01-02 15:06:43,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20180102-418554
2018-01-02 13:45:27,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20180102-506428
2018-01-02 13:14:22,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20180102-308026
2018-01-02 9:14:14,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20180102-760488
2018-01-02 8:52:27,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20180102-803756
2018-01-02 8:03:35,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20180102-804629
2018-01-02 6:56:04,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20180102-835807
2018-01-02 6:56:04,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20180102-835807
2018-01-02 6:40:38,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20180102-830252
2018-01-02 5:50:57,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20180102-022854
2018-01-02 5:50:57,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,"Rp125,000","Rp125,000",Pesanan ID-20180102-022854
2018-01-02 4:09:56,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20180102-969899
2018-01-02 3:57:16,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20180102-906366
2018-01-02 2:07:43,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20180102-710392
2018-01-02 2:07:43,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20180102-710392
2018-01-02 1:54:07,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20180102-353713
2018-01-02 1:41:38,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20180101-162850
2018-01-01 22:55:32,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20180101-215093
2018-01-01 20:12:12,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,"Rp125,000","Rp125,000",Pesanan ID-20180101-109691
2018-01-01 19:18:47,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp110,000","Rp110,000",Pesanan ID-20180101-980137
2018-01-01 17:35:23,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,"Rp120,000","Rp120,000",Pesanan ID-20180101-630436
2018-01-01 12:06:25,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20180101-563331
2018-01-01 12:06:25,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20180101-563331
2018-01-01 11:42:48,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20180101-004935
2018-01-01 8:24:36,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20180101-350274
2018-01-01 8:24:36,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20180101-350274
2018-01-01 5:54:24,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20180101-875701
2018-01-01 5:54:24,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20180101-875701
2018-01-01 4:08:30,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20180101-023993
2018-01-01 4:08:30,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20180101-023993
2017-12-31 18:04:17,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171231-693222
2017-12-31 18:04:17,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171231-693222
2017-12-31 13:42:26,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp115,000","Rp115,000",Pesanan ID-20171231-561008
2017-12-31 13:42:26,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171231-561008
2017-12-31 13:25:31,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171231-816823
2017-12-31 13:24:15,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171231-422476
2017-12-31 9:58:58,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,"Rp125,000","Rp125,000",Pesanan ID-20171231-362544
2017-12-31 9:58:58,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171231-362544
2017-12-31 9:50:13,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp110,000","Rp110,000",Pesanan ID-20171231-658483
2017-12-31 9:36:16,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,"Rp130,000","Rp130,000",Pesanan ID-20171231-444754
2017-12-31 7:42:05,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171231-978089
2017-12-31 7:42:05,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171231-978089
2017-12-31 6:52:31,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171231-936999
2017-12-31 5:42:34,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171231-832550
2017-12-31 4:29:08,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171231-667277
2017-12-31 3:14:11,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171231-118186
2017-12-31 3:14:11,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171231-118186
2017-12-31 2:51:14,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171231-680516
2017-12-31 1:19:28,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,"Rp115,000","Rp115,000",Pesanan ID-20171231-881434
2017-12-31 0:47:41,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171231-900572
2017-12-31 0:05:19,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171231-005151
2017-12-31 0:05:19,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp110,000","Rp110,000",Pesanan ID-20171231-005151
2017-12-30 15:21:56,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171230-748834
2017-12-30 13:11:38,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171230-670555
2017-12-30 12:11:40,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171230-924238
2017-12-30 12:11:40,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171230-259265
2017-12-30 10:59:00,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171230-825401
2017-12-30 8:03:30,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171230-238986
2017-12-30 6:00:43,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171230-661479
2017-12-30 6:00:43,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,"Rp120,000","Rp120,000",Pesanan ID-20171230-661479
2017-12-30 5:58:18,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20171230-186933
2017-12-30 3:47:34,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp115,000","Rp115,000",Pesanan ID-20171230-181450
2017-12-30 3:47:34,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp110,000","Rp110,000",Pesanan ID-20171230-181450
2017-12-30 3:38:06,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171230-346227
2017-12-30 3:27:38,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20171230-900829
2017-12-30 3:27:38,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171230-900829
2017-12-30 3:16:06,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171230-254691
2017-12-30 2:34:34,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171230-694816
2017-12-30 2:10:00,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171230-300531
2017-12-30 2:10:00,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171230-300531
2017-12-30 1:27:36,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,"Rp130,000","Rp130,000",Pesanan ID-20171230-241612
2017-12-29 23:07:22,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,"Rp115,000","Rp115,000",Pesanan ID-20171229-364783
2017-12-29 23:07:22,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,"Rp120,000","Rp120,000",Pesanan ID-20171229-364783
2017-12-29 22:59:44,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",2,"Rp120,000","Rp240,000",Pesanan ID-20171229-347817
2017-12-29 13:46:48,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171229-276744
2017-12-29 13:46:48,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171229-276744
2017-12-29 12:28:52,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171229-407492
2017-12-29 10:35:01,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171229-113056
2017-12-29 8:40:04,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20171229-906821
2017-12-29 8:40:04,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,"Rp120,000","Rp120,000",Pesanan ID-20171229-906821
2017-12-29 8:28:52,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171229-837990
2017-12-29 6:57:50,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,"Rp130,000","Rp130,000",Pesanan ID-20171229-190670
2017-12-29 6:57:50,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171229-190670
2017-12-29 6:02:07,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171229-298712
2017-12-29 5:41:22,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171229-964982
2017-12-29 5:02:01,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp115,000","Rp115,000",Pesanan ID-20171229-798906
2017-12-29 4:55:02,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20171229-303232
2017-12-29 3:43:44,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171229-964545
2017-12-29 2:24:05,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20171229-257994
2017-12-29 2:24:05,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171229-257994
2017-12-29 0:53:16,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171229-825135
2017-12-29 0:53:16,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,"Rp115,000","Rp115,000",Pesanan ID-20171229-825135
2017-12-28 23:57:16,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171228-472764
2017-12-28 23:08:40,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171228-357330
2017-12-28 23:08:40,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp115,000","Rp115,000",Pesanan ID-20171228-357330
2017-12-28 17:27:57,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-350691
2017-12-28 15:30:50,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171228-967639
2017-12-28 15:30:50,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-967639
2017-12-28 15:26:41,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171228-246452
2017-12-28 13:59:00,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-671713
2017-12-28 13:59:00,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171228-671713
2017-12-28 13:24:57,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171228-015405
2017-12-28 13:24:57,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,"Rp130,000","Rp130,000",Pesanan ID-20171228-015405
2017-12-28 12:55:57,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20171228-547646
2017-12-28 10:32:25,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20171228-995128
2017-12-28 10:31:06,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-201131
2017-12-28 10:10:44,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171228-683238
2017-12-28 10:10:44,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-683238
2017-12-28 9:32:35,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171228-721965
2017-12-28 9:16:11,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-080985
2017-12-28 8:14:08,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,"Rp110,000","Rp110,000",Pesanan ID-20171228-211792
2017-12-28 8:07:49,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-689756
2017-12-28 7:44:00,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp0,Rp0,Barang Rusak
2017-12-28 7:32:01,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20171228-102980
2017-12-28 7:06:15,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171228-753766
2017-12-28 6:40:59,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-306070
2017-12-28 6:40:59,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20171228-306070
2017-12-28 6:36:14,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-682394
2017-12-28 5:47:41,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,"Rp120,000","Rp120,000",Pesanan ID-20171228-174529
2017-12-28 5:47:41,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171228-174529
2017-12-28 2:54:47,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171228-831711
2017-12-28 1:41:38,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp120,000","Rp120,000",Pesanan ID-20171228-276067
2017-12-28 1:38:17,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171228-568679
2017-12-28 1:22:24,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171228-918646
2017-12-28 1:22:24,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-918646
2017-12-28 1:11:08,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171228-530021
2017-12-27 23:49:48,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,"Rp130,000","Rp130,000",Pesanan ID-20171227-439107
2017-12-27 22:36:05,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171227-998030
2017-12-27 22:36:05,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171227-998030
2017-12-27 21:23:24,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171227-631584
2017-12-27 19:38:05,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171227-624319
2017-12-27 15:37:35,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171227-392944
2017-12-27 15:22:49,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171227-168117
2017-12-27 15:22:49,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,"Rp130,000","Rp130,000",Pesanan ID-20171227-168117
2017-12-27 14:34:11,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171227-138713
2017-12-27 14:34:11,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20171227-138713
2017-12-27 14:33:54,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171227-741708
2017-12-27 14:23:03,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171227-565202
2017-12-27 14:23:03,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171227-565202
2017-12-27 14:17:13,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171227-337664
2017-12-27 12:15:08,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171227-568623
2017-12-27 12:15:08,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171227-568623
2017-12-27 11:42:35,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171227-889623
